T_Feed_C,P_Feed_atm,z_Feed,N_Stages,N_Feed,Reflux_ratio,B_fraction,B_kmolh,D_kmolh,F_Feed_kmolh,P_col_atm,xD,xB,QC_kW,QR_kW,converged,error
83.3122099991228,2.5589132287087173,0.3108347465764668,12.0,5.0,4.668570193533793,0.3402920268926258,34.02920268926258,65.97079731073742,100.0,2.5589132287087173,,,,,False,'numpy.float64' object cannot be interpreted as an integer
117.74669502796556,1.349456359095797,0.2554166873532637,18.0,12.0,5.325660191602731,0.6384711250277144,63.84711250277144,36.15288749722856,100.0,1.349456359095797,,,,,False,'numpy.float64' object cannot be interpreted as an integer
81.48305428048069,1.2729122198637892,0.6180489996172119,33.0,17.0,3.426495578560089,0.4439997626860134,44.39997626860134,55.60002373139866,100.0,1.2729122198637892,,,,,False,'numpy.float64' object cannot be interpreted as an integer
66.16284216098134,2.1430103632265216,0.5398636497673919,17.0,13.0,4.434980230238992,0.6895190514535088,68.95190514535088,31.04809485464912,100.0,2.1430103632265216,,,,,False,'numpy.float64' object cannot be interpreted as an integer
113.66134658108538,1.2780329972010562,0.6837183613755554,28.0,19.0,2.6083069282938585,0.7966170629881553,79.66170629881553,20.33829370118447,100.0,1.2780329972010562,,,,,False,'numpy.float64' object cannot be interpreted as an integer
69.52231677308706,2.820283034715993,0.385667879933517,27.0,12.0,1.50520184207918,0.4867758254081787,48.67758254081787,51.32241745918213,100.0,2.820283034715993,,,,,False,'numpy.float64' object cannot be interpreted as an integer
73.59229294364245,2.186470114658553,0.7322812735635904,32.0,23.0,5.28891555276454,0.313993173441331,31.399317344133102,68.6006826558669,100.0,2.186470114658553,,,,,False,'numpy.float64' object cannot be interpreted as an integer
105.31173441601985,1.4877274160241325,0.6746429135967185,15.0,7.0,2.675563034097651,0.562836056062062,56.2836056062062,43.7163943937938,100.0,1.4877274160241325,,,,,False,'numpy.float64' object cannot be interpreted as an integer
119.37730829537028,1.7572994077908457,0.6371023505721898,19.0,13.0,5.070151651406102,0.7482518568512591,74.8251856851259,25.174814314874094,100.0,1.7572994077908457,,,,,False,'numpy.float64' object cannot be interpreted as an integer
70.25679539118177,1.146373448833658,0.211727284061203,19.0,6.0,5.265513027741232,0.4165181525888202,41.65181525888202,58.34818474111798,100.0,1.146373448833658,,,,,False,'numpy.float64' object cannot be interpreted as an integer
64.41565011243154,1.0264848752014737,0.5835949802133933,26.0,10.0,3.919805817370068,0.3054725457666629,30.54725457666629,69.45274542333371,100.0,1.0264848752014737,,,,,False,'numpy.float64' object cannot be interpreted as an integer
89.68460855434978,2.371083704842051,0.3982789328642824,29.0,15.0,2.4723404060587377,0.771668436346401,77.1668436346401,22.833156365359898,100.0,2.371083704842051,,,,,False,'numpy.float64' object cannot be interpreted as an integer
81.31188151885249,1.6910334219008467,0.700139557659758,17.0,8.0,2.036444571787502,0.2846572836059439,28.46572836059439,71.5342716394056,100.0,1.6910334219008467,,,,,False,'numpy.float64' object cannot be interpreted as an integer
75.33396569866306,1.536430588902946,0.6502179303858159,33.0,19.0,3.1385548077992933,0.7452025964339595,74.52025964339595,25.47974035660405,100.0,1.536430588902946,,,,,False,'numpy.float64' object cannot be interpreted as an integer
81.06366147265561,2.3608430476593067,0.786454925660016,33.0,19.0,4.203936695037481,0.3296625379276352,32.966253792763524,67.03374620723648,100.0,2.3608430476593067,,,,,False,'numpy.float64' object cannot be interpreted as an integer
84.62839690467514,2.604996379953363,0.2925719187838752,22.0,16.0,2.8445625732423734,0.2751956618573855,27.519566185738555,72.48043381426145,100.0,2.604996379953363,,,,,False,'numpy.float64' object cannot be interpreted as an integer
99.7746645497237,1.4413374154543832,0.7110061306758453,16.0,8.0,4.5592469313254185,0.7525048471155078,75.25048471155078,24.749515288449217,100.0,1.4413374154543832,,,,,False,'numpy.float64' object cannot be interpreted as an integer
98.24745950976174,2.2325828511673755,0.4725116811777374,34.0,11.0,2.542606274062398,0.4988202393647946,49.882023936479456,50.117976063520544,100.0,2.2325828511673755,,,,,False,'numpy.float64' object cannot be interpreted as an integer
92.73435645042376,2.309469877265641,0.4840207225186588,17.0,5.0,3.248851456682125,0.6213379273350076,62.13379273350076,37.86620726649924,100.0,2.309469877265641,,,,,False,'numpy.float64' object cannot be interpreted as an integer
95.70491210335598,1.223728767357276,0.5717137663151541,10.0,4.0,4.052532151325389,0.7933371802422331,79.33371802422332,20.666281975776684,100.0,1.223728767357276,,,,,False,'numpy.float64' object cannot be interpreted as an integer
117.94828626898811,2.3489656047789955,0.7045677977981513,21.0,8.0,3.215220772098798,0.5060560223811299,50.60560223811299,49.39439776188701,100.0,2.3489656047789955,,,,,False,'numpy.float64' object cannot be interpreted as an integer
86.73527965715677,2.0904307248274403,0.3255720468906115,12.0,4.0,4.225357528787622,0.3192443844163518,31.92443844163518,68.07556155836483,100.0,2.0904307248274403,,,,,False,'numpy.float64' object cannot be interpreted as an integer
92.94555890978113,2.128678597051681,0.2714285215226729,19.0,12.0,3.505714739726092,0.2825629323722108,28.25629323722108,71.74370676277891,100.0,2.128678597051681,,,,,False,'numpy.float64' object cannot be interpreted as an integer
110.7379284243678,1.5065161329159658,0.6559405876865362,22.0,16.0,2.904059782029906,0.5023494790160138,50.23494790160138,49.76505209839862,100.0,1.5065161329159658,,,,,False,'numpy.float64' object cannot be interpreted as an integer
115.01074079883574,1.717464388608414,0.5439340905391316,14.0,5.0,1.936814013776933,0.7411036223593157,74.11036223593158,25.889637764068425,100.0,1.717464388608414,,,,,False,'numpy.float64' object cannot be interpreted as an integer
86.98557358054904,1.2660552281847557,0.628697671539219,13.0,4.0,3.906721935023764,0.3643294708986115,36.43294708986115,63.56705291013885,100.0,1.2660552281847557,,,,,False,'numpy.float64' object cannot be interpreted as an integer
62.93269499856302,2.77201775500999,0.6442397353189946,21.0,5.0,3.10664844876214,0.662664370428616,66.2664370428616,33.7335629571384,100.0,2.77201775500999,,,,,False,'numpy.float64' object cannot be interpreted as an integer
83.75507284956942,2.300460500882968,0.2448300122377182,17.0,10.0,2.9242320886758915,0.3948593971422542,39.485939714225424,60.514060285774576,100.0,2.300460500882968,,,,,False,'numpy.float64' object cannot be interpreted as an integer
63.78315225999822,2.66667687370151,0.2886479201098387,30.0,12.0,1.525157019626826,0.5833730368634678,58.33730368634677,41.66269631365323,100.0,2.66667687370151,,,,,False,'numpy.float64' object cannot be interpreted as an integer
95.52956932590268,1.1392636018959623,0.5149207132455274,14.0,4.0,2.831192180137455,0.3009237824625175,30.092378246251748,69.90762175374826,100.0,1.1392636018959623,,,,,False,'numpy.float64' object cannot be interpreted as an integer
99.4484460107394,2.8795572063791406,0.679385508271634,20.0,9.0,5.889982611203125,0.6204091329564896,62.04091329564896,37.95908670435104,100.0,2.8795572063791406,,,,,False,'numpy.float64' object cannot be interpreted as an integer
117.67862068700516,1.5916697367426775,0.3557940817268595,10.0,4.0,2.43337104720686,0.4396232258235039,43.96232258235039,56.03767741764961,100.0,1.5916697367426775,,,,,False,'numpy.float64' object cannot be interpreted as an integer
87.18424518633398,1.298833509401463,0.4556263552936191,24.0,17.0,4.109441719893049,0.7131852987418859,71.31852987418858,28.681470125811416,100.0,1.298833509401463,,,,,False,'numpy.float64' object cannot be interpreted as an integer
96.01026751522532,2.164485502903005,0.5448450050496947,18.0,7.0,5.384608808642067,0.4520054026555674,45.20054026555675,54.79945973444325,100.0,2.164485502903005,,,,,False,'numpy.float64' object cannot be interpreted as an integer
109.4731125062624,1.0969177352865127,0.6626120157420263,21.0,12.0,5.128214889040521,0.2333376006434763,23.33376006434764,76.66623993565236,100.0,1.0969177352865127,,,,,False,'numpy.float64' object cannot be interpreted as an integer
98.15762746471243,1.732674836290483,0.6135930094114345,22.0,6.0,3.017594725822808,0.6899246325160833,68.99246325160833,31.007536748391672,100.0,1.732674836290483,,,,,False,'numpy.float64' object cannot be interpreted as an integer
71.10373521260986,1.5478714237585065,0.5981988366651079,31.0,13.0,1.753754675284276,0.5710783293587862,57.10783293587862,42.89216706412138,100.0,1.5478714237585065,,,,,False,'numpy.float64' object cannot be interpreted as an integer
106.5118421978506,2.057086529931584,0.691240914604886,25.0,12.0,3.127776469160719,0.3847143218659411,38.471432186594114,61.528567813405886,100.0,2.057086529931584,,,,,False,'numpy.float64' object cannot be interpreted as an integer
111.24882989365588,2.92097072372838,0.3121576416300542,12.0,4.0,4.404706177353258,0.6782024689362648,67.82024689362648,32.179753106373525,100.0,2.92097072372838,,,,,False,'numpy.float64' object cannot be interpreted as an integer
74.88345856542526,1.343175367789761,0.2220234622477385,17.0,9.0,5.8461426913466985,0.4959369293119285,49.593692931192855,50.406307068807145,100.0,1.343175367789761,,,,,False,'numpy.float64' object cannot be interpreted as an integer
84.85278158661275,2.610982197830958,0.2001957714949266,28.0,6.0,5.477744196170475,0.5268049998791069,52.68049998791069,47.31950001208931,100.0,2.610982197830958,,,,,False,'numpy.float64' object cannot be interpreted as an integer
69.43248816763894,2.6583349833072925,0.3178370535226403,10.0,5.0,4.3905951826535805,0.3793726202932425,37.937262029324245,62.06273797067576,100.0,2.6583349833072925,,,,,False,'numpy.float64' object cannot be interpreted as an integer
88.84557698417609,1.4803866375317276,0.6465182738003914,27.0,9.0,3.551188884569455,0.5240229997629031,52.40229997629031,47.59770002370969,100.0,1.4803866375317276,,,,,False,'numpy.float64' object cannot be interpreted as an integer
94.5710559318674,1.977250076261615,0.4128225018186903,30.0,13.0,5.902319449526869,0.2542621194170174,25.426211941701737,74.57378805829826,100.0,1.977250076261615,,,,,False,'numpy.float64' object cannot be interpreted as an integer
104.80633912220024,2.8750981699107365,0.521305431682678,20.0,6.0,3.364503392192467,0.6522389916344775,65.22389916344775,34.776100836552246,100.0,2.8750981699107365,,,,,False,'numpy.float64' object cannot be interpreted as an integer
96.71235623640416,2.71421771821284,0.3769012807742162,14.0,7.0,2.954389760861287,0.7852504174764834,78.52504174764834,21.47495825235165,100.0,2.71421771821284,,,,,False,'numpy.float64' object cannot be interpreted as an integer
85.17074061146356,2.514772358313885,0.5293742641072257,13.0,7.0,3.831611705716704,0.4337593142917015,43.37593142917016,56.62406857082984,100.0,2.514772358313885,,,,,False,'numpy.float64' object cannot be interpreted as an integer
118.91782485147148,2.574120221526581,0.3730419361801216,13.0,7.0,4.718818945707247,0.6863721473425408,68.63721473425409,31.362785265745917,100.0,2.574120221526581,,,,,False,'numpy.float64' object cannot be interpreted as an integer
66.84793597654328,1.3937837252534473,0.5687239813682458,28.0,20.0,5.245082076909209,0.5971914841099735,59.71914841099735,40.28085158900265,100.0,1.3937837252534473,,,,,False,'numpy.float64' object cannot be interpreted as an integer
76.93460474682789,1.6402845531064028,0.6723836012582332,28.0,18.0,2.8055099159856174,0.7518022742389667,75.18022742389667,24.819772576103333,100.0,1.6402845531064028,,,,,False,'numpy.float64' object cannot be interpreted as an integer
67.37960045297639,2.494857697480449,0.7015888525436043,35.0,9.0,3.27843774617193,0.3758872469155835,37.58872469155835,62.41127530844165,100.0,2.494857697480449,,,,,False,'numpy.float64' object cannot be interpreted as an integer
63.53221544390704,2.288779429087755,0.7473406973234193,10.0,6.0,2.128950536084949,0.466120154419373,46.6120154419373,53.3879845580627,100.0,2.288779429087755,,,,,False,'numpy.float64' object cannot be interpreted as an integer
88.46446625687517,2.070263648887273,0.6903722754679338,31.0,12.0,5.160394458253521,0.4281111603634827,42.811116036348274,57.188883963651726,100.0,2.070263648887273,,,,,False,'numpy.float64' object cannot be interpreted as an integer
80.57985495847822,2.392632090606515,0.4681575417749111,26.0,15.0,1.7030913609514775,0.3828859135458842,38.28859135458842,61.71140864541158,100.0,2.392632090606515,,,,,False,'numpy.float64' object cannot be interpreted as an integer
114.44744222038425,2.28705197443594,0.4061585309061167,29.0,13.0,2.818090462346472,0.66900419834406,66.900419834406,33.099580165594006,100.0,2.28705197443594,,,,,False,'numpy.float64' object cannot be interpreted as an integer
76.25650985528428,1.0173814888709067,0.2369765779179101,34.0,17.0,5.172450126757578,0.716983729113178,71.6983729113178,28.3016270886822,100.0,1.0173814888709067,,,,,False,'numpy.float64' object cannot be interpreted as an integer
70.17235401139986,2.0056590098431184,0.450947316194343,20.0,12.0,1.920878614880414,0.4684808713958301,46.84808713958301,53.15191286041699,100.0,2.0056590098431184,,,,,False,'numpy.float64' object cannot be interpreted as an integer
71.92421720163071,1.974627478722609,0.5614520943992906,31.0,16.0,4.638643557774664,0.6255236749237152,62.55236749237152,37.44763250762848,100.0,1.974627478722609,,,,,False,'numpy.float64' object cannot be interpreted as an integer
102.690919416938,1.3141557093982037,0.5883355477176009,16.0,10.0,3.991424788405424,0.3529599014362108,35.29599014362109,64.70400985637892,100.0,1.3141557093982037,,,,,False,'numpy.float64' object cannot be interpreted as an integer
64.12143221504232,1.2434908428927829,0.3478428058175763,18.0,11.0,5.669842982786761,0.4086294136562439,40.8629413656244,59.137058634375606,100.0,1.2434908428927829,,,,,False,'numpy.float64' object cannot be interpreted as an integer
93.88619085415766,2.1134231808782973,0.2811437171715188,33.0,8.0,3.5880840759503267,0.6089200476057091,60.892004760570906,39.10799523942909,100.0,2.1134231808782973,,,,,False,'numpy.float64' object cannot be interpreted as an integer
65.29047439798434,1.2122278124316148,0.3143729559985371,25.0,14.0,5.53931030581892,0.5458273105945968,54.58273105945968,45.417268940540325,100.0,1.2122278124316148,,,,,False,'numpy.float64' object cannot be interpreted as an integer
94.03125847738325,1.1525893065994015,0.6255462391068003,16.0,4.0,3.796965531969631,0.6501560537356612,65.01560537356612,34.98439462643388,100.0,1.1525893065994015,,,,,False,'numpy.float64' object cannot be interpreted as an integer
85.6153787634918,2.202182537106908,0.6319429080234423,29.0,19.0,5.719420100433143,0.6110981426173587,61.10981426173587,38.89018573826413,100.0,2.202182537106908,,,,,False,'numpy.float64' object cannot be interpreted as an integer
83.06001350039494,2.336758200886244,0.7625773099082667,11.0,7.0,2.4578806898646026,0.626615685098177,62.6615685098177,37.3384314901823,100.0,2.336758200886244,,,,,False,'numpy.float64' object cannot be interpreted as an integer
112.28817869647555,1.8205030936747997,0.4079309971170314,27.0,19.0,3.8571624764260704,0.7542516719730568,75.42516719730568,24.57483280269432,100.0,1.8205030936747997,,,,,False,'numpy.float64' object cannot be interpreted as an integer
83.85282996014526,1.3047399681215346,0.4457634158444742,29.0,16.0,2.86790521317304,0.7064715284389889,70.64715284389888,29.35284715610112,100.0,1.3047399681215346,,,,,False,'numpy.float64' object cannot be interpreted as an integer
95.22996559882333,1.3346465304395962,0.446251358676476,24.0,6.0,3.866520436518898,0.278329926322178,27.832992632217803,72.16700736778219,100.0,1.3346465304395962,,,,,False,'numpy.float64' object cannot be interpreted as an integer
72.42601959214973,1.562178090230767,0.5070921253945075,10.0,6.0,4.056708151632171,0.5599771555462421,55.99771555462421,44.00228444537579,100.0,1.562178090230767,,,,,False,'numpy.float64' object cannot be interpreted as an integer
78.0030735404949,2.904825167429967,0.5853651105708404,18.0,14.0,1.8637252083003604,0.7261147995295181,72.61147995295181,27.38852004704819,100.0,2.904825167429967,,,,,False,'numpy.float64' object cannot be interpreted as an integer
100.94842887040916,2.4355759296589263,0.4712221876964453,23.0,7.0,2.3951651224816835,0.2367300690239905,23.67300690239905,76.32699309760095,100.0,2.4355759296589263,,,,,False,'numpy.float64' object cannot be interpreted as an integer
108.01748174303138,2.9870599892489293,0.7210386186070241,32.0,19.0,4.137241999958491,0.5750412800738405,57.50412800738405,42.49587199261595,100.0,2.9870599892489293,,,,,False,'numpy.float64' object cannot be interpreted as an integer
72.17611064457833,1.4931069523374476,0.7312228177081708,34.0,26.0,2.2043370796845547,0.2044694946159001,20.446949461590016,79.55305053840999,100.0,1.4931069523374476,,,,,False,'numpy.float64' object cannot be interpreted as an integer
94.13451890022658,1.801161045332457,0.7588553564777076,30.0,14.0,4.751675610630828,0.528551729044683,52.8551729044683,47.1448270955317,100.0,1.801161045332457,,,,,False,'numpy.float64' object cannot be interpreted as an integer
116.36437200078926,1.6696887130890148,0.7277122834523926,21.0,16.0,1.7114245340594274,0.7621642139816147,76.21642139816147,23.783578601838528,100.0,1.6696887130890148,,,,,False,'numpy.float64' object cannot be interpreted as an integer
69.93424708223404,1.0916373300509967,0.753569975307038,16.0,5.0,5.563472512903656,0.6550293684474999,65.50293684475,34.497063155250004,100.0,1.0916373300509967,,,,,False,'numpy.float64' object cannot be interpreted as an integer
116.43876553591892,1.9248003430450424,0.6953295973267895,18.0,10.0,4.830544901131815,0.6821506658739829,68.21506658739828,31.78493341260172,100.0,1.9248003430450424,,,,,False,'numpy.float64' object cannot be interpreted as an integer
60.51974362915787,1.9711359558966413,0.6433256798500553,10.0,4.0,3.1347737871614108,0.7201514908174527,72.01514908174526,27.984850918254736,100.0,1.9711359558966413,,,,,False,'numpy.float64' object cannot be interpreted as an integer
89.25170170863346,1.3669218574516828,0.6863160133687554,12.0,8.0,4.615218104519204,0.4979787593131117,49.79787593131117,50.20212406868883,100.0,1.3669218574516828,,,,,False,'numpy.float64' object cannot be interpreted as an integer
83.93242915051059,1.474011805033014,0.4163184272606187,19.0,8.0,1.5131713975761487,0.5256482032161531,52.56482032161532,47.435179678384685,100.0,1.474011805033014,,,,,False,'numpy.float64' object cannot be interpreted as an integer
78.6055289354855,2.7606451750958634,0.4230365444968171,32.0,13.0,2.855967598175553,0.2975845463633271,29.758454636332708,70.24154536366729,100.0,2.7606451750958634,,,,,False,'numpy.float64' object cannot be interpreted as an integer
97.32142811448529,1.0497904772631883,0.2212126214315785,33.0,17.0,4.272691589532236,0.2169052611870831,21.690526118708316,78.3094738812917,100.0,1.0497904772631883,,,,,False,'numpy.float64' object cannot be interpreted as an integer
119.7300409136301,1.8500669611821827,0.2024061126093494,16.0,6.0,2.665112264819613,0.3144090959635418,31.440909596354174,68.55909040364583,100.0,1.8500669611821827,,,,,False,'numpy.float64' object cannot be interpreted as an integer
63.60288316408876,2.5936479150655223,0.3688937990470524,27.0,10.0,2.327393442432292,0.6002383049042842,60.02383049042842,39.97616950957158,100.0,2.5936479150655223,,,,,False,'numpy.float64' object cannot be interpreted as an integer
109.93558613552636,2.226399931239393,0.4478810645981027,29.0,19.0,1.8497839188856493,0.7947732085136072,79.47732085136072,20.522679148639284,100.0,2.226399931239393,,,,,False,'numpy.float64' object cannot be interpreted as an integer
106.82497619990068,1.0650486853501957,0.2134397019547933,31.0,23.0,3.2850774344833367,0.2442266785187674,24.42266785187675,75.57733214812325,100.0,1.0650486853501957,,,,,False,'numpy.float64' object cannot be interpreted as an integer
109.87969936463404,2.544943384997439,0.2962525632369545,18.0,5.0,3.960851390486552,0.300279352313728,30.0279352313728,69.9720647686272,100.0,2.544943384997439,,,,,False,'numpy.float64' object cannot be interpreted as an integer
84.76099492476976,1.5754621818961143,0.6522358536407307,30.0,14.0,4.561224259718784,0.696555171811641,69.6555171811641,30.3444828188359,100.0,1.5754621818961143,,,,,False,'numpy.float64' object cannot be interpreted as an integer
90.6009680235948,1.114094662534712,0.6029157507458023,32.0,24.0,4.953490941291147,0.3476526322238635,34.76526322238635,65.23473677761365,100.0,1.114094662534712,,,,,False,'numpy.float64' object cannot be interpreted as an integer
73.28959677083266,1.157198240159736,0.5558895917602551,13.0,7.0,1.6639000878183938,0.4036711760761908,40.367117607619086,59.632882392380914,100.0,1.157198240159736,,,,,False,'numpy.float64' object cannot be interpreted as an integer
83.21908574905,2.991436109271384,0.7435142564931396,25.0,14.0,3.9956268198542872,0.3182061656330177,31.820616563301773,68.17938343669823,100.0,2.991436109271384,,,,,False,'numpy.float64' object cannot be interpreted as an integer
102.04816495171826,2.275502373336878,0.7234313856149059,32.0,21.0,4.281329033580835,0.4791848589242326,47.91848589242326,52.08151410757674,100.0,2.275502373336878,,,,,False,'numpy.float64' object cannot be interpreted as an integer
100.85939629931023,2.4694387100737307,0.2532882991779301,20.0,15.0,3.2029603908155986,0.3463089382536955,34.630893825369554,65.36910617463045,100.0,2.4694387100737307,,,,,False,'numpy.float64' object cannot be interpreted as an integer
82.30875488393202,2.7348594624009674,0.7899568884914474,25.0,9.0,1.7350639729832893,0.3310346110361041,33.10346110361041,66.89653889638959,100.0,2.7348594624009674,,,,,False,'numpy.float64' object cannot be interpreted as an integer
108.75826877574512,1.842202722885618,0.5043288238239989,35.0,20.0,3.516206681947987,0.3023395230476032,30.23395230476033,69.76604769523968,100.0,1.842202722885618,,,,,False,'numpy.float64' object cannot be interpreted as an integer
88.57762902088432,1.2818325802755504,0.4792605827165584,20.0,14.0,3.7058225184665448,0.2185257233993497,21.852572339934976,78.14742766006502,100.0,1.2818325802755504,,,,,False,'numpy.float64' object cannot be interpreted as an integer
70.38815954724848,2.48659636810523,0.5280397379998796,33.0,8.0,5.117265697478532,0.6182484543144042,61.82484543144042,38.17515456855958,100.0,2.48659636810523,,,,,False,'numpy.float64' object cannot be interpreted as an integer
97.12742317223312,2.0766810534201148,0.5584300222052687,30.0,24.0,3.3726061874148305,0.5727341610902306,57.27341610902306,42.72658389097694,100.0,2.0766810534201148,,,,,False,'numpy.float64' object cannot be interpreted as an integer
99.50594466004868,2.2818802857127505,0.4066674828979519,24.0,10.0,5.5528432179120575,0.6296248912902209,62.96248912902209,37.03751087097791,100.0,2.2818802857127505,,,,,False,'numpy.float64' object cannot be interpreted as an integer
115.1636496347841,1.1059650831645982,0.5109257655743686,11.0,7.0,1.5686770944416273,0.3910486567667376,39.10486567667377,60.89513432332623,100.0,1.1059650831645982,,,,,False,'numpy.float64' object cannot be interpreted as an integer
66.67244291816786,1.4099811038627643,0.2346049368504551,31.0,10.0,2.592136667815381,0.3227485033816668,32.27485033816669,67.72514966183331,100.0,1.4099811038627643,,,,,False,'numpy.float64' object cannot be interpreted as an integer
91.26373300194044,1.3252015741367775,0.2439519269550863,24.0,12.0,2.4892815875749004,0.3354637899166532,33.54637899166533,66.45362100833466,100.0,1.3252015741367775,,,,,False,'numpy.float64' object cannot be interpreted as an integer
114.80540578691746,1.897797855015046,0.4936563856643404,23.0,18.0,3.7302859797897376,0.3126237629845549,31.26237629845549,68.7376237015445,100.0,1.897797855015046,,,,,False,'numpy.float64' object cannot be interpreted as an integer
91.97604115972892,2.6467134901247045,0.4051015366470963,16.0,5.0,2.9581091138505773,0.2123961167659189,21.23961167659189,78.76038832340811,100.0,2.6467134901247045,,,,,False,'numpy.float64' object cannot be interpreted as an integer
74.03056263681309,2.9763308629141867,0.440048893427777,17.0,11.0,2.5557101153064448,0.4556680610800184,45.56680610800184,54.43319389199816,100.0,2.9763308629141867,,,,,False,'numpy.float64' object cannot be interpreted as an integer
80.48947808311986,1.0389659498635064,0.4379392465518303,33.0,12.0,5.863862272665476,0.5225587313690943,52.25587313690943,47.74412686309057,100.0,1.0389659498635064,,,,,False,'numpy.float64' object cannot be interpreted as an integer
119.27831420650833,1.1635845452277696,0.3277101355753345,17.0,4.0,1.968602499543905,0.6661841778183335,66.61841778183334,33.381582218166656,100.0,1.1635845452277696,,,,,False,'numpy.float64' object cannot be interpreted as an integer
82.9773070213847,1.0875698432918317,0.546202379224211,24.0,5.0,4.940262990020532,0.7300155041356127,73.00155041356126,26.99844958643874,100.0,1.0875698432918317,,,,,False,'numpy.float64' object cannot be interpreted as an integer
110.8719947510747,1.0329083588959658,0.6737005872233928,23.0,7.0,4.981855591366626,0.5906076936585146,59.06076936585146,40.93923063414854,100.0,1.0329083588959658,,,,,False,'numpy.float64' object cannot be interpreted as an integer
87.28568642584867,2.554962804074135,0.5574192991144793,16.0,8.0,5.046520985317775,0.3434557506746747,34.34557506746747,65.65442493253252,100.0,2.554962804074135,,,,,False,'numpy.float64' object cannot be interpreted as an integer
72.05118276827255,2.6034094461738952,0.2257085537175962,18.0,11.0,4.4479665749105575,0.3075740000795511,30.75740000795512,69.24259999204489,100.0,2.6034094461738952,,,,,False,'numpy.float64' object cannot be interpreted as an integer
